project,p_freedom_iss,p_respect_iss,p_equity_iss,p_broad_iss,p_power_iss,p_enviro_iss,p_in_all,p_out_a0_1,p_out_a2_3,p_out_a4_8,p_out_a9up,month
jolocom,0,0,0,0,0,0,0,,,0,0,2020m3
jolocom,0,0,0,0,0,0,.4,.5,,0,0,2020m4
jolocom,0,0,0,0,0,0,0,,,0,0,2020m5
jolocom,0,0,0,0,0,0,0,,0,,0,2020m6
jolocom,0,0,0,0,0,0,.375,.6666666666666666,0,,0,2020m7
jolocom,0,0,0,0,0,0,.2222222222222222,0,,0,0,2020m8
jolocom,0,0,0,0,0,0,.1428571428571428,0,,0,0,2020m9
jolocom,0,0,0,0,0,0,.1,1,0,0,0,2020m10
jolocom,0,0,0,0,0,0,.2222222222222222,.5,,0,0,2020m11
jolocom,0,0,0,0,0,0,.125,1,0,.5,0,2020m12
jolocom,0,0,0,0,0,0,.2,.5,0,,0,2021m1
jolocom,0,0,0,0,0,0,0,,,0,.2,2021m2
jolocom,0,0,0,0,0,0,.125,1,1,0,0,2021m3
jolocom,0,0,0,0,0,0,0,,,0,0,2021m4
jolocom,0,0,0,0,0,0,0,,,0,0,2021m5
jolocom,0,0,0,0,0,0,.5,.25,,,0,2021m6
jolocom,.0833333333333333,0,0,0,0,0,.25,1,,,0,2021m7
jolocom,0,0,0,0,0,0,0,,0,0,.3333333333333333,2021m8
jolocom,0,0,0,0,0,0,.2222222222222222,1,0,,0,2021m9
jolocom,0,0,0,0,0,0,0,,,1,0,2021m10
jolocom,0,0,0,0,0,0,.25,1,,,.3333333333333333,2021m11
jolocom,0,0,0,0,0,0,0,,,,0,2021m12
libp2p,0,0,0,0,0,0,.4285714285714285,.3333333333333333,.5,0,0,2016m1
libp2p,0,0,0,0,0,0,.6,.3333333333333333,0,0,0,2016m2
libp2p,0,0,0,0,0,0,.5882352941176471,.2,,0,0,2016m3
libp2p,0,0,0,0,0,0,.4666666666666667,.4285714285714285,0,0,0,2016m4
libp2p,0,0,0,0,0,0,.3684210526315789,.2857142857142857,0,0,0,2016m5
libp2p,0,0,0,0,0,0,.4,.5,0,0,0,2016m6
libp2p,0,0,0,0,0,0,.3333333333333333,.6666666666666666,0,.4,0,2016m7
libp2p,.0112359550561798,0,0,0,0,0,.4285714285714285,.5833333333333334,.3333333333333333,0,0,2016m8
libp2p,0,0,0,0,0,0,.3478260869565217,.375,1,.2,0,2016m9
libp2p,0,0,0,0,.0125,0,.3703703703703703,.6,0,0,0,2016m10
libp2p,0,0,0,0,0,.0064516129032258,.2962962962962963,.375,0,0,0,2016m11
libp2p,.0263157894736842,0,0,0,0,0,.1785714285714286,.8,.2857142857142857,0,0,2016m12
libp2p,.021978021978022,.010989010989011,0,0,0,0,.3529411764705883,.5,0,.125,0,2017m1
libp2p,0,.015625,0,0,0,0,.2592592592592592,.5714285714285714,.3333333333333333,0,0,2017m2
libp2p,0,.019047619047619,0,0,0,0,.2608695652173913,.5,0,.1666666666666667,0,2017m3
libp2p,0,0,0,0,0,0,.1818181818181818,.25,0,0,0,2017m4
libp2p,0,0,0,0,0,0,.3333333333333333,.5714285714285714,.3333333333333333,.2,0,2017m5
libp2p,0,0,0,0,0,0,.36,.5555555555555556,0,0,0,2017m6
libp2p,0,.0078740157480315,0,0,.0078740157480315,0,.3939393939393939,.6923076923076923,0,0,0,2017m7
libp2p,0,0,0,0,0,0,.2857142857142857,.75,.25,0,0,2017m8
libp2p,0,.0079365079365079,0,0,0,0,.3939393939393939,.6923076923076923,.5,0,0,2017m9
libp2p,.0114942528735632,.0114942528735632,0,0,.0114942528735632,0,.3783783783783784,.2142857142857143,.25,.2,0,2017m10
libp2p,.005524861878453,0,0,0,0,0,.3636363636363636,.5,.1428571428571428,0,0,2017m11
libp2p,0,0,0,0,0,0,.3695652173913043,.5882352941176471,.1666666666666667,0,0,2017m12
libp2p,0,0,0,0,0,0,.4905660377358491,.5384615384615384,0,.1666666666666667,0,2018m1
libp2p,0,.0086206896551724,0,0,0,0,.2608695652173913,.25,.5,0,0,2018m2
libp2p,0,0,0,0,0,0,.3088235294117647,.5238095238095238,.2,0,0,2018m3
libp2p,0,0,0,0,0,0,.4705882352941176,.5,.2222222222222222,.3333333333333333,0,2018m4
libp2p,0,0,0,0,.0057803468208092,0,.4098360655737705,.48,0,.1428571428571428,.0714285714285714,2018m5
libp2p,0,.0032467532467532,.0032467532467532,0,0,0,.4050632911392405,.6875,.3,.125,0,2018m6
libp2p,0,0,0,0,0,.0040650406504065,.4657534246575342,.5294117647058824,0,0,.0666666666666667,2018m7
libp2p,0,.0044843049327354,0,0,0,0,.3625,.5862068965517241,.2,0,0,2018m8
libp2p,.0071942446043165,.0035971223021583,0,0,0,0,.3170731707317073,.4615384615384616,.2666666666666667,.0769230769230769,0,2018m9
libp2p,0,0,0,0,0,0,.4242424242424243,.5952380952380952,0,.0625,0,2018m10
libp2p,0,0,0,0,0,0,.3523809523809524,.5135135135135135,.125,.1428571428571428,0,2018m11
libp2p,0,0,0,0,0,0,.4150943396226415,.5227272727272727,.1428571428571428,0,0,2018m12
libp2p,0,.0029239766081871,0,0,0,0,.2972972972972973,.7575757575757576,.0434782608695652,0,.05,2019m1
libp2p,0,.0020833333333333,.0020833333333333,.00625,.0020833333333333,0,.3333333333333333,.5365853658536586,.2727272727272727,.16,.0434782608695652,2019m2
libp2p,0,0,0,0,0,0,.3513513513513514,.5897435897435898,.4285714285714285,.0952380952380952,0,2019m3
libp2p,.0022779043280182,.0022779043280182,0,0,0,0,.288659793814433,.7142857142857143,.4615384615384616,.0454545454545455,0,2019m4
libp2p,.0028011204481793,0,0,0,0,0,.33,.696969696969697,.2857142857142857,.2380952380952381,.12,2019m5
libp2p,0,.0090909090909091,0,0,0,0,.3052631578947368,.6896551724137931,.3,.3333333333333333,.0689655172413793,2019m6
libp2p,0,.003257328990228,0,0,0,0,.4315789473684211,.5853658536585366,.1,.0909090909090909,0,2019m7
libp2p,0,0,0,.0035087719298246,0,0,.2755102040816326,.7407407407407407,.1764705882352941,.1666666666666667,.037037037037037,2019m8
libp2p,0,0,0,0,0,0,.3764705882352941,.53125,.4,.0714285714285714,0,2019m9
libp2p,0,.0043290043290043,0,0,0,0,.3076923076923077,.6944444444444444,.3846153846153846,.3125,.0689655172413793,2019m10
libp2p,0,.0083333333333333,0,0,0,0,.3146067415730337,.3571428571428572,.1818181818181818,.0666666666666667,.0344827586206897,2019m11
libp2p,0,.0027027027027027,0,.0054054054054054,0,0,.2371134020618557,.5652173913043478,.2,.2142857142857143,0,2019m12
libp2p,0,0,0,0,0,0,.3043478260869565,.6071428571428571,.1538461538461539,.0769230769230769,.04,2020m1
libp2p,0,0,.0033112582781457,0,0,0,.2771084337349398,.391304347826087,.1875,0,0,2020m2
libp2p,0,0,0,0,0,0,.2323232323232323,.3478260869565217,.0588235294117647,.2142857142857143,.1,2020m3
libp2p,.0024570024570025,0,.0024570024570025,0,0,0,.247191011235955,.5454545454545454,.1904761904761905,.0833333333333333,0,2020m4
libp2p,0,.0034602076124567,0,0,0,.0034602076124567,.2568807339449541,.7142857142857143,.2352941176470588,.25,.0294117647058824,2020m5
libp2p,0,0,0,.0120967741935484,0,0,.3368421052631579,.71875,.2857142857142857,.3125,.0384615384615385,2020m6
libp2p,.0048076923076923,.0048076923076923,.0048076923076923,0,0,0,.3333333333333333,.6333333333333333,.4615384615384616,.0833333333333333,.0833333333333333,2020m7
libp2p,0,0,0,.0047169811320755,0,0,.325,.8076923076923077,0,.2307692307692308,.0869565217391304,2020m8
libp2p,0,.0075757575757576,0,.0075757575757576,0,0,.273972602739726,.7,0,.2105263157894737,.0416666666666667,2020m9
libp2p,0,0,0,0,0,0,.3287671232876712,.7083333333333334,.4285714285714285,.0714285714285714,0,2020m10
libp2p,0,0,0,.0060606060606061,0,0,.2916666666666667,.7142857142857143,.6,.2727272727272727,0,2020m11
libp2p,0,0,.0064102564102564,0,0,0,.3382352941176471,.6956521739130435,.6,.2857142857142857,.0384615384615385,2020m12
libp2p,0,0,0,0,0,0,.3243243243243243,.75,.3333333333333333,.2857142857142857,0,2021m1
libp2p,0,0,0,0,0,0,.2738095238095238,.6956521739130435,.5,.2222222222222222,.0357142857142857,2021m2
libp2p,0,0,.0062893081761006,0,0,0,.4086021505376344,.7105263157894737,.6,.2307692307692308,.1153846153846154,2021m3
libp2p,0,.0041666666666667,0,0,0,0,.3733333333333334,.8571428571428571,0,.4166666666666667,0,2021m4
libp2p,0,0,0,0,0,0,.3103448275862069,.6666666666666666,.6363636363636364,.25,.0588235294117647,2021m5
libp2p,.008130081300813,0,0,.008130081300813,0,0,.352112676056338,.72,.4,.1428571428571428,0,2021m6
libp2p,.0076628352490421,.0038314176245211,.0038314176245211,0,0,0,.3953488372093023,.6764705882352942,.125,.0909090909090909,.125,2021m7
libp2p,0,0,0,0,0,0,.2941176470588235,.8,.25,.1818181818181818,0,2021m8
libp2p,0,0,0,0,0,0,.352112676056338,.72,.625,.3333333333333333,.0526315789473684,2021m9
libp2p,0,0,0,.0134228187919463,0,0,.2933333333333333,.6363636363636364,.25,.2727272727272727,.12,2021m10
libp2p,0,0,0,0,0,0,.375,.4814814814814815,.25,.375,.0476190476190476,2021m11
libp2p,0,.0032467532467532,0,0,0,0,.3846153846153846,.7142857142857143,.4444444444444444,.1111111111111111,.0869565217391304,2021m12
maidsafe,0,0,0,0,0,0,.3636363636363636,.625,,0,0,2016m1
maidsafe,0,0,0,0,0,0,.1666666666666667,.25,.3333333333333333,0,0,2016m2
maidsafe,0,0,0,0,0,0,.0909090909090909,.5,.2,0,0,2016m3
maidsafe,.0059880239520958,.0059880239520958,0,0,0,0,.2,.6,0,0,0,2016m4
maidsafe,0,0,0,0,0,0,.3214285714285715,.5555555555555556,0,0,0,2016m5
maidsafe,0,0,0,0,0,0,.3,.4444444444444444,,.125,.1111111111111111,2016m6
maidsafe,.0103092783505155,0,0,0,0,0,.2307692307692308,.3333333333333333,0,.2,0,2016m7
maidsafe,0,0,0,0,0,0,.303030303030303,.8,0,0,0,2016m8
maidsafe,0,0,0,0,0,0,.3103448275862069,.7777777777777778,.2,0,0,2016m9
maidsafe,0,0,0,0,0,0,.25,.6,0,0,0,2016m10
maidsafe,0,0,0,0,0,0,.2068965517241379,1,0,0,.0769230769230769,2016m11
maidsafe,0,0,0,0,0,0,.1904761904761905,.75,.25,0,0,2016m12
maidsafe,0,0,0,0,0,0,.1739130434782609,.5,.3333333333333333,0,.0833333333333333,2017m1
maidsafe,0,0,0,0,0,0,.2,.8,0,0,0,2017m2
maidsafe,0,0,0,0,0,0,.2413793103448276,.8571428571428571,.3333333333333333,.1666666666666667,.0833333333333333,2017m3
maidsafe,0,0,0,0,0,0,.25,.6666666666666666,1,.1666666666666667,.0909090909090909,2017m4
maidsafe,0,0,0,0,0,0,.2727272727272727,.5,,0,0,2017m5
maidsafe,0,0,0,0,0,0,.15,.6666666666666666,0,0,0,2017m6
maidsafe,0,0,0,0,0,0,.2,.5,0,0,0,2017m7
maidsafe,0,0,0,0,0,0,.2307692307692308,.6666666666666666,0,.2,0,2017m8
maidsafe,0,0,0,0,0,0,.21875,.4285714285714285,.3333333333333333,0,0,2017m9
maidsafe,0,0,0,0,0,0,.2142857142857143,.8333333333333334,0,0,0,2017m10
maidsafe,0,0,0,0,0,0,.3125,1,,0,0,2017m11
maidsafe,0,0,0,0,0,0,.125,1,1,0,0,2017m12
maidsafe,0,0,0,0,0,0,.2105263157894737,.5,.5,.3333333333333333,0,2018m1
maidsafe,0,0,0,0,0,0,.1333333333333333,.5,0,0,0,2018m2
maidsafe,0,0,0,0,0,0,.3636363636363636,.25,,0,0,2018m3
maidsafe,0,0,0,0,0,0,.2631578947368421,.4,,,0,2018m4
maidsafe,0,0,0,0,0,0,.1304347826086956,.6666666666666666,0,0,0,2018m5
maidsafe,0,0,0,0,0,0,.1666666666666667,.6666666666666666,0,0,0,2018m6
maidsafe,.0042735042735043,0,0,0,0,0,.2333333333333333,.2857142857142857,0,0,.0769230769230769,2018m7
maidsafe,0,0,0,0,0,0,.1935483870967742,.5,0,0,.0833333333333333,2018m8
maidsafe,0,0,0,0,0,0,.1379310344827586,1,0,0,0,2018m9
maidsafe,0,0,0,0,0,0,.1923076923076923,.6,0,0,0,2018m10
maidsafe,0,0,0,0,0,0,.1764705882352941,.3333333333333333,.2,0,0,2018m11
maidsafe,0,0,0,0,0,0,.2058823529411765,.1428571428571428,0,0,0,2018m12
maidsafe,0,0,0,0,0,0,.2272727272727273,.5,.5,0,0,2019m1
maidsafe,0,0,0,0,0,0,.027027027027027,0,0,0,0,2019m2
maidsafe,0,0,0,0,0,0,.1363636363636364,.6666666666666666,.1666666666666667,0,.0454545454545455,2019m3
maidsafe,.0032679738562092,0,0,0,0,0,.0769230769230769,0,.3333333333333333,0,.0416666666666667,2019m4
maidsafe,.0024937655860349,0,0,0,0,0,.0888888888888889,.5,0,.1111111111111111,.08,2019m5
maidsafe,0,0,0,0,0,0,.0789473684210526,0,.3333333333333333,0,.0909090909090909,2019m6
maidsafe,0,0,0,0,0,0,.0833333333333333,0,.4,.1428571428571428,0,2019m7
maidsafe,0,0,0,0,0,0,.15,.6666666666666666,0,.125,.0909090909090909,2019m8
maidsafe,0,0,0,0,0,0,0,,0,0,0,2019m9
maidsafe,0,.0030864197530864,0,0,0,0,.1707317073170732,.7142857142857143,1,.4,.1481481481481481,2019m10
maidsafe,0,0,0,0,0,0,.1081081081081081,.75,.5,.3333333333333333,.0833333333333333,2019m11
maidsafe,0,0,0,0,0,0,.15625,1,.3333333333333333,0,.1052631578947368,2019m12
maidsafe,0,0,0,0,0,0,.1304347826086956,.6666666666666666,0,.3333333333333333,.0625,2020m1
maidsafe,.0063694267515924,0,0,0,0,0,.1481481481481481,.75,0,0,.125,2020m2
maidsafe,0,0,0,0,0,0,.1304347826086956,.6666666666666666,1,.4,0,2020m3
maidsafe,0,0,0,0,0,0,.0952380952380952,1,,0,.0666666666666667,2020m4
maidsafe,0,0,0,0,0,0,.1,1,0,0,0,2020m5
maidsafe,0,0,0,0,0,0,.1176470588235294,1,0,0,0,2020m6
maidsafe,0,0,0,0,0,0,.1428571428571428,.6666666666666666,0,0,0,2020m7
maidsafe,0,0,0,0,0,0,.0588235294117647,0,,0,.0666666666666667,2020m8
maidsafe,0,0,0,0,0,0,.0952380952380952,1,0,0,.1428571428571428,2020m9
maidsafe,0,0,0,0,0,0,.0625,0,,.5,0,2020m10
maidsafe,0,0,0,0,0,0,.1666666666666667,1,,0,.0833333333333333,2020m11
maidsafe,0,0,0,0,0,0,.1176470588235294,1,0,0,0,2020m12
maidsafe,0,0,0,0,0,0,0,,0,0,0,2021m1
maidsafe,0,0,0,0,0,0,.1363636363636364,.3333333333333333,0,0,0,2021m2
maidsafe,0,0,0,0,0,0,0,,,.6666666666666666,.1875,2021m3
maidsafe,0,0,0,0,0,0,.1739130434782609,1,1,0,.1875,2021m4
maidsafe,0,0,0,0,0,0,0,,1,0,.0909090909090909,2021m5
maidsafe,0,0,0,0,0,0,.1428571428571428,0,,0,.1818181818181818,2021m6
maidsafe,0,0,0,0,0,0,0,,,,0,2021m7
maidsafe,.0161290322580645,0,0,0,0,0,.1538461538461539,1,0,,0,2021m8
maidsafe,0,0,0,0,0,0,.0769230769230769,1,0,1,.2,2021m9
maidsafe,0,0,0,0,0,0,.1428571428571428,1,,0,0,2021m10
maidsafe,0,0,0,0,0,0,.1,0,,1,0,2021m11
maidsafe,0,0,0,0,0,0,0,,0,,0,2021m12
matrix-org,0,0,0,0,0,0,.4047619047619048,.4117647058823529,0,.1666666666666667,0,2016m1
matrix-org,0,0,0,0,0,0,.225,.5555555555555556,0,.1428571428571428,0,2016m2
matrix-org,0,0,0,0,0,0,.3617021276595745,.3529411764705883,0,0,0,2016m3
matrix-org,0,0,0,0,0,0,.1914893617021277,0,.5,.1666666666666667,0,2016m4
matrix-org,0,0,0,0,0,0,.2142857142857143,.2222222222222222,0,0,0,2016m5
matrix-org,.0037037037037037,.0037037037037037,0,0,0,0,.360655737704918,.3181818181818182,0,0,0,2016m6
matrix-org,0,0,0,0,0,0,.2758620689655172,.4375,0,.1428571428571428,.0555555555555556,2016m7
matrix-org,0,0,0,0,0,0,.4,.4666666666666667,0,.1428571428571428,0,2016m8
matrix-org,0,0,0,.0024875621890547,0,0,.3235294117647059,.3181818181818182,.2,0,0,2016m9
matrix-org,0,.003003003003003,0,0,0,0,.3563218390804598,.4516129032258064,.0555555555555556,0,0,2016m10
matrix-org,.0023866348448687,0,0,0,0,0,.4019607843137255,.3414634146341464,.2222222222222222,.0666666666666667,0,2016m11
matrix-org,.0065573770491803,.0032786885245902,0,0,0,0,.4049586776859504,.3265306122448979,.125,.0714285714285714,0,2016m12
matrix-org,.0025252525252525,.0025252525252525,0,0,0,0,.4189189189189189,.4677419354838709,.1,0,0,2017m1
matrix-org,.0026881720430108,.0026881720430108,.0026881720430108,0,0,0,.4557823129251701,.3432835820895522,.0666666666666667,.05,.0454545454545455,2017m2
matrix-org,0,.0040899795501022,.0020449897750511,.0020449897750511,0,0,.3496932515337423,.456140350877193,.21875,.1666666666666667,.0416666666666667,2017m3
matrix-org,0,0,.0024154589371981,0,0,0,.3401360544217687,.54,.0571428571428571,.1111111111111111,0,2017m4
matrix-org,.0023201856148492,0,0,0,0,.0023201856148492,.4013157894736842,.5737704918032787,.0967741935483871,0,.037037037037037,2017m5
matrix-org,0,0,0,0,0,0,.4025157232704403,.53125,.1176470588235294,.037037037037037,0,2017m6
matrix-org,0,0,0,0,0,0,.3850574712643678,.4477611940298508,.28,.1,.0689655172413793,2017m7
matrix-org,0,0,0,0,0,0,.3354430379746836,.5849056603773585,.103448275862069,.1538461538461539,0,2017m8
matrix-org,0,0,0,0,0,0,.3167701863354037,.6078431372549019,.0454545454545455,.0571428571428571,.103448275862069,2017m9
matrix-org,.0020964360587002,0,0,0,0,0,.3142857142857143,.5454545454545454,.3666666666666666,.1142857142857143,.0666666666666667,2017m10
matrix-org,0,0,0,0,0,0,.3493975903614458,.603448275862069,.25,.1515151515151515,.3333333333333333,2017m11
matrix-org,.005524861878453,0,0,0,0,0,.4356435643564356,.4318181818181818,.125,0,0,2017m12
matrix-org,.0042194092827004,0,0,0,.0042194092827004,0,.363013698630137,.5660377358490566,.1764705882352941,0,0,2018m1
matrix-org,.0076923076923077,.0038461538461538,0,0,0,0,.3805970149253731,.6274509803921569,.1764705882352941,.0476190476190476,.032258064516129,2018m2
matrix-org,.0025641025641026,.0025641025641026,0,0,0,0,.391304347826087,.5873015873015873,.25,0,.032258064516129,2018m3
matrix-org,0,0,0,0,0,0,.3157894736842105,.5925925925925926,.2307692307692308,.0909090909090909,0,2018m4
matrix-org,0,.0019723865877712,0,0,0,0,.3850267379679144,.5,.2631578947368421,.0740740740740741,.0238095238095238,2018m5
matrix-org,.003454231433506,.001727115716753,0,0,0,0,.36875,.559322033898305,.2222222222222222,.0714285714285714,0,2018m6
matrix-org,.0016556291390728,.0016556291390728,0,0,0,0,.3382352941176471,.6086956521739131,.1333333333333333,.0625,.025,2018m7
matrix-org,0,0,0,0,0,0,.3045977011494253,.5471698113207547,.0416666666666667,.03125,.05,2018m8
matrix-org,0,0,.0018518518518519,0,0,0,.2650602409638554,.6818181818181818,.3103448275862069,.0384615384615385,.025,2018m9
matrix-org,0,.0022883295194508,0,0,0,0,.3161764705882353,.5581395348837209,.1764705882352941,.0526315789473684,.025,2018m10
matrix-org,0,0,0,.002724795640327,0,0,.3453237410071943,.5625,.25,0,0,2018m11
matrix-org,.0060975609756098,.0030487804878049,.0060975609756098,.0060975609756098,0,0,.2985074626865671,.475,.2142857142857143,.1,0,2018m12
matrix-org,0,.0030075187969925,0,0,0,0,.294478527607362,.4791666666666667,.3043478260869565,.2,0,2019m1
matrix-org,0,.0014084507042254,.0014084507042254,0,0,0,.4189189189189189,.4408602150537634,.0714285714285714,.1,.0384615384615385,2019m2
matrix-org,0,0,0,0,0,0,.3727272727272727,.5609756097560976,.2962962962962963,.0952380952380952,.0408163265306122,2019m3
matrix-org,0,.0021978021978022,.0021978021978022,0,0,.0021978021978022,.4444444444444444,.6428571428571429,.2903225806451613,.0769230769230769,.0652173913043478,2019m4
matrix-org,.0016207455429498,.0032414910858995,0,0,0,0,.361344537815126,.6976744186046512,.148936170212766,.0714285714285714,0,2019m5
matrix-org,0,.002865329512894,0,0,0,0,.3696682464454976,.6538461538461539,.2413793103448276,.12,0,2019m6
matrix-org,.0014430014430014,0,0,0,0,0,.31,.5806451612903226,.3461538461538461,.0857142857142857,.02,2019m7
matrix-org,.0018115942028986,0,.0018115942028986,.0018115942028986,0,0,.3097826086956522,.7017543859649122,.2380952380952381,.1176470588235294,0,2019m8
matrix-org,0,0,0,0,0,0,.331578947368421,.6507936507936508,.32,.0909090909090909,0,2019m9
matrix-org,0,.003584229390681,0,0,0,0,.3778801843317972,.6829268292682927,.25,.0625,.0185185185185185,2019m10
matrix-org,0,0,.0019267822736031,0,0,0,.4258373205741627,.6292134831460674,.2631578947368421,.1923076923076923,0,2019m11
matrix-org,0,0,0,0,0,0,.3349753694581281,.5588235294117647,.2105263157894737,.1142857142857143,.0185185185185185,2019m12
matrix-org,0,.0012820512820513,0,0,0,0,.4122448979591837,.594059405940594,.1739130434782609,.1724137931034483,.03125,2020m1
matrix-org,0,0,0,0,.0015290519877676,0,.3414634146341464,.5833333333333334,.1538461538461539,.0357142857142857,.0338983050847458,2020m2
matrix-org,0,0,0,.0014184397163121,0,0,.3698630136986301,.5648148148148148,.3777777777777778,.2857142857142857,.0757575757575758,2020m3
matrix-org,.0011587485515643,0,0,0,0,0,.4464831804281346,.6575342465753424,.3,.1282051282051282,.0547945205479452,2020m4
matrix-org,.0024691358024691,0,.0012345679012346,0,0,0,.3873015873015873,.6311475409836066,.2702702702702703,.1428571428571428,.0142857142857143,2020m5
matrix-org,.0013333333333333,0,0,0,0,0,.3424124513618677,.5909090909090909,.2727272727272727,.103448275862069,.0491803278688525,2020m6
matrix-org,0,.0012210012210012,0,0,0,0,.397212543554007,.5701754385964912,.4722222222222222,.0689655172413793,.0461538461538462,2020m7
matrix-org,.0013140604467806,.0013140604467806,0,.0013140604467806,0,0,.3053435114503817,.5125,.3225806451612903,.1515151515151515,.0307692307692308,2020m8
matrix-org,.0012453300124533,.0024906600249066,0,.0012453300124533,0,0,.2768595041322314,.6865671641791045,.2325581395348837,.1111111111111111,.0303030303030303,2020m9
matrix-org,.0010660980810235,0,0,0,0,0,.3930817610062893,.648,.3404255319148936,.1142857142857143,.038961038961039,2020m10
matrix-org,0,0,.001841620626151,0,0,0,.3253424657534247,.5684210526315789,.282051282051282,.1944444444444444,.0493827160493827,2020m11
matrix-org,0,0,0,0,0,.0017301038062284,.3508771929824561,.61,.2954545454545455,.1176470588235294,.0277777777777778,2020m12
matrix-org,0,.0012787723785166,0,0,0,0,.4099722991689751,.6756756756756757,.3611111111111111,.2340425531914894,.0487804878048781,2021m1
matrix-org,.0030165912518854,.0015082956259427,0,.0015082956259427,0,0,.3969072164948453,.7142857142857143,.3,.3392857142857143,.0256410256410256,2021m2
matrix-org,0,0,0,0,0,0,.334384858044164,.7264150943396226,.3684210526315789,.2380952380952381,.0675675675675676,2021m3
matrix-org,0,.001466275659824,.001466275659824,0,0,0,.3251748251748252,.6989247311827957,.2619047619047619,.3,.1428571428571428,2021m4
matrix-org,.0013774104683196,.0013774104683196,0,.0013774104683196,0,0,.3631436314363143,.7313432835820896,.5185185185185185,.2678571428571428,.1375,2021m5
matrix-org,.00139470013947,0,0,0,0,0,.3290322580645161,.7843137254901961,.4117647058823529,.2340425531914894,.1066666666666667,2021m6
matrix-org,0,.0011286681715576,.0022573363431151,0,0,0,.2780269058295964,.6129032258064516,.4375,.2380952380952381,.05,2021m7
matrix-org,0,0,.0012690355329949,0,0,0,.2644628099173554,.625,.3636363636363636,.2105263157894737,.0540540540540541,2021m8
matrix-org,.0012484394506866,0,0,.0012484394506866,0,0,.3306451612903226,.7073170731707317,.4333333333333333,.2368421052631579,.0533333333333333,2021m9
matrix-org,.0012953367875648,0,0,0,0,0,.29004329004329,.746268656716418,.28,.2702702702702703,.0571428571428571,2021m10
matrix-org,.0025906735751295,0,0,0,0,0,.2945736434108527,.6578947368421053,.2702702702702703,.2105263157894737,.0759493670886076,2021m11
matrix-org,.0027063599458728,.0013531799729364,.0013531799729364,.0013531799729364,0,0,.3253012048192771,.7037037037037037,.3571428571428572,.21875,.0684931506849315,2021m12
me-box,,,,,,,1,0,,,,2016m5
me-box,0,0,0,0,0,0,.5,0,,,,2016m6
me-box,,,,,,,0,,0,,,2016m7
me-box,,,,,,,0,,0,,,2016m8
me-box,,,,,,,.6666666666666666,.25,0,,,2016m9
me-box,0,0,0,0,0,0,.1666666666666667,0,,0,,2016m10
me-box,0,0,0,0,0,0,0,,0,0,,2016m11
me-box,0,0,0,0,0,0,.2,0,0,0,,2016m12
me-box,0,0,0,0,0,0,0,,0,0,,2017m1
me-box,0,0,0,0,0,0,.4285714285714285,.3333333333333333,0,0,,2017m2
me-box,0,0,0,0,0,0,.3,.6666666666666666,0,0,0,2017m3
me-box,0,0,0,0,0,0,.25,0,0,0,0,2017m4
me-box,.0555555555555556,0,0,0,0,0,.2222222222222222,1,0,0,0,2017m5
me-box,0,0,0,0,0,0,0,,0,0,0,2017m6
me-box,0,0,0,0,0,0,.1,0,0,0,0,2017m7
me-box,0,0,0,0,0,0,0,,0,0,0,2017m8
me-box,0,0,0,0,0,0,.0833333333333333,1,0,0,0,2017m9
me-box,0,0,0,0,0,0,.1428571428571428,.5,0,.1428571428571428,0,2017m10
me-box,0,0,0,0,0,0,.1428571428571428,.5,,0,0,2017m11
me-box,0,0,0,0,0,0,.1,1,,0,0,2017m12
me-box,0,0,0,0,0,0,0,,0,0,0,2018m1
me-box,0,0,0,0,0,0,0,,.5,0,0,2018m2
me-box,0,0,0,0,0,0,.1428571428571428,0,,0,0,2018m3
me-box,0,0,0,0,0,0,0,,,0,0,2018m4
me-box,0,0,0,0,0,0,.0833333333333333,0,1,0,.1111111111111111,2018m5
me-box,0,0,0,0,0,0,.125,0,,,0,2018m6
me-box,0,0,0,0,0,0,0,,,1,0,2018m7
me-box,0,0,0,0,0,0,.1666666666666667,0,,,.2,2018m8
me-box,0,0,0,0,0,0,.1666666666666667,1,,,0,2018m9
me-box,0,0,0,0,0,0,.3333333333333333,.25,1,,.1666666666666667,2018m10
me-box,0,0,0,0,0,0,.125,0,,,0,2018m11
me-box,0,0,0,0,0,0,.1111111111111111,0,0,,0,2018m12
me-box,0,0,0,0,0,0,0,,.3333333333333333,,0,2019m1
me-box,0,0,0,0,0,0,0,,,0,0,2019m2
me-box,,,,,,,0,,0,1,.5,2019m3
me-box,0,0,0,0,0,0,0,,,0,0,2019m4
me-box,,,,,,,0,,,,0,2019m5
me-box,0,0,0,0,0,0,0,,,,0,2019m6
me-box,0,0,0,0,0,0,0,,,0,0,2019m7
me-box,0,0,0,0,0,0,0,,,,0,2019m8
me-box,0,0,0,0,0,0,.125,1,,0,.3333333333333333,2019m9
me-box,0,0,0,0,0,0,.2,0,,0,.6666666666666666,2019m10
me-box,0,0,0,0,0,0,.6666666666666666,0,,0,,2019m11
me-box,0,0,0,0,0,0,0,,,,0,2019m12
me-box,,,,,,,0,,1,,,2020m1
me-box,,,,,,,.3333333333333333,1,,,0,2020m2
me-box,,,,,,,0,,,,1,2020m3
me-box,0,0,0,0,0,0,0,,1,,0,2020m4
me-box,,,,,,,.5,1,,,0,2020m5
me-box,0,0,0,0,0,0,.5,1,,,1,2020m6
me-box,0,0,0,0,0,0,1,1,,,,2020m11
